Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
6,fix: transcribe verbosity,https://github.com/openai/whisper/pull/140,2022-09-26T14:01:36Z,2022-09-26T18:46:21Z,2,MERGED,6,4,1,101,4.745833333333334,6,2
7,Fix timestamps and strip extraneous whitespace in WebVTT output,https://github.com/openai/whisper/pull/219,2022-10-01T19:47:46Z,2022-10-03T21:51:08Z,1,MERGED,2,2,1,260,50.056111111111115,0,3
8,"Add CSV formatted output in transcript, using integer start/end times in milliseconds.",https://github.com/openai/whisper/pull/228,2022-10-02T21:45:50Z,2023-01-22T08:27:17Z,2,MERGED,22,1,2,720,2674.6908333333336,8,4
9,Easy to use Jupyter Notebook for Youtube video inference,https://github.com/openai/whisper/pull/231,2022-10-03T00:43:12Z,2022-10-04T04:23:45Z,1,MERGED,399,0,1,418,27.675833333333333,4,3
1,editorial suggestions,https://github.com/microsoft/ML-For-Beginners/pull/32,2021-06-15T12:18:00Z,2021-06-16T20:37:53Z,1,MERGED,45,10,1,184,32.33138888888889,1,2
2,editorial changes,https://github.com/microsoft/ML-For-Beginners/pull/33,2021-06-15T12:33:24Z,2021-06-16T20:35:43Z,1,MERGED,15,10,1,26,32.03861111111111,2,2
3,editorial,https://github.com/microsoft/ML-For-Beginners/pull/34,2021-06-15T13:25:28Z,2021-06-16T20:32:29Z,1,MERGED,59,47,1,153,31.116944444444446,1,2
4,editorial,https://github.com/microsoft/ML-For-Beginners/pull/37,2021-06-17T22:02:19Z,2021-06-19T17:55:04Z,1,MERGED,261,159,1,505,43.87916666666667,1,2
5,web app editorial,https://github.com/microsoft/ML-For-Beginners/pull/38,2021-06-22T20:27:06Z,2021-06-22T21:31:01Z,1,MERGED,260,201,1,54,1.0652777777777778,0,2
6,editorial,https://github.com/microsoft/ML-For-Beginners/pull/41,2021-06-22T21:42:41Z,2021-06-23T00:56:10Z,2,MERGED,226,172,1,32,3.2247222222222223,0,2
7,editorial,https://github.com/microsoft/ML-For-Beginners/pull/42,2021-06-23T12:01:22Z,2021-06-23T18:23:37Z,2,MERGED,157,126,1,203,6.370833333333334,0,2
8,editorial,https://github.com/microsoft/ML-For-Beginners/pull/43,2021-06-23T12:24:35Z,2021-06-23T14:07:47Z,1,MERGED,126,91,1,59,1.72,0,2
9,editorial,https://github.com/microsoft/ML-For-Beginners/pull/48,2021-06-24T18:46:19Z,2021-06-24T21:15:22Z,1,MERGED,50,41,1,116,2.484166666666667,0,2
10,editorial,https://github.com/microsoft/ML-For-Beginners/pull/49,2021-06-24T22:41:00Z,2021-06-25T00:33:40Z,1,MERGED,61,26,1,76,1.8777777777777778,0,2
11,editorial,https://github.com/microsoft/ML-For-Beginners/pull/50,2021-06-25T11:18:25Z,2021-06-25T20:07:57Z,1,MERGED,72,55,2,118,8.825555555555555,1,2
12,editorial,https://github.com/microsoft/ML-For-Beginners/pull/51,2021-06-25T11:49:57Z,2021-06-25T19:58:28Z,1,MERGED,273,257,1,49,8.141944444444444,0,2
13,Reinforcement qlearning,https://github.com/microsoft/ML-For-Beginners/pull/53,2021-06-25T13:08:23Z,2021-06-25T19:54:07Z,1,MERGED,133,103,2,108,6.762222222222222,0,2
14,editorial,https://github.com/microsoft/ML-For-Beginners/pull/54,2021-06-25T13:42:38Z,2021-06-25T19:50:42Z,1,MERGED,177,158,1,9,6.134444444444444,0,2
15,editorial,https://github.com/microsoft/ML-For-Beginners/pull/55,2021-06-25T14:00:03Z,2021-06-25T19:42:57Z,1,MERGED,17,0,1,9,5.715,0,2
16,translate 1.1-intro-to-ML to Simplified Chinese,https://github.com/microsoft/ML-For-Beginners/pull/76,2021-07-02T16:00:11Z,2021-07-03T03:02:40Z,2,MERGED,107,0,1,0,11.04138888888889,1,2
17,translate 1.2-history-of-ML to Simplified Chinese,https://github.com/microsoft/ML-For-Beginners/pull/78,2021-07-03T02:51:10Z,2021-07-07T12:02:56Z,1,MERGED,116,0,1,4,105.19611111111111,1,2
18,translate 1.3-fairness to Simplified Chinese,https://github.com/microsoft/ML-For-Beginners/pull/79,2021-07-03T02:53:33Z,2021-07-07T12:03:36Z,1,MERGED,214,0,1,4,105.1675,1,2
19,translate 1.4-techniques-of-ML to Simplified Chinese,https://github.com/microsoft/ML-For-Beginners/pull/80,2021-07-03T02:55:48Z,2021-07-07T12:04:30Z,1,MERGED,107,0,1,0,105.145,1,2
20,"Translated 1.1 readme.md, 1-introduction readme.md to Japanese",https://github.com/microsoft/ML-For-Beginners/pull/81,2021-07-03T06:09:57Z,2021-07-03T15:53:48Z,2,MERGED,127,0,2,0,9.730833333333333,2,2
21,translated 1.2 history of ML README.md to Japanese,https://github.com/microsoft/ML-For-Beginners/pull/82,2021-07-03T09:09:10Z,2021-07-03T15:52:59Z,2,MERGED,114,0,1,0,6.730277777777777,1,2
22,translate 1.3 fairness readme.md to Japanese,https://github.com/microsoft/ML-For-Beginners/pull/91,2021-07-04T18:44:01Z,2021-07-05T01:29:22Z,1,MERGED,206,2,3,53,6.755833333333333,0,2
23,Fix typo,https://github.com/microsoft/ML-For-Beginners/pull/92,2021-07-04T19:38:17Z,2021-07-04T21:09:52Z,2,MERGED,1,1,1,26,1.5263888888888888,1,2
24,fix broken link and change wording,https://github.com/microsoft/ML-For-Beginners/pull/94,2021-07-05T05:40:11Z,2021-07-05T13:17:14Z,2,MERGED,2,2,1,254,7.6175,0,3
25,Fix typo in 2-Regression/1-Tools ,https://github.com/microsoft/ML-For-Beginners/pull/96,2021-07-05T09:15:55Z,2021-07-05T16:08:53Z,2,MERGED,1,1,2,0,6.882777777777778,2,3
26,Add Indonesian translation for 1-introduction,https://github.com/microsoft/ML-For-Beginners/pull/97,2021-07-05T11:40:12Z,2021-07-26T03:26:23Z,3,MERGED,606,0,9,110,495.76972222222224,8,2
27,fix typo,https://github.com/microsoft/ML-For-Beginners/pull/99,2021-07-06T07:39:51Z,2021-07-06T12:37:26Z,2,MERGED,1,1,1,48,4.959722222222222,0,3
28,Fix a Typo,https://github.com/microsoft/ML-For-Beginners/pull/102,2021-07-06T10:19:23Z,2021-07-06T12:38:17Z,1,MERGED,1,2,1,86,2.315,0,2
29,Add Indonesian translation for 2-Regresion,https://github.com/microsoft/ML-For-Beginners/pull/103,2021-07-06T12:34:12Z,2021-07-09T14:14:28Z,1,MERGED,1079,0,5,225,73.67111111111112,1,2
30,Fix csv file path in the code snippet,https://github.com/microsoft/ML-For-Beginners/pull/109,2021-07-07T09:44:41Z,2021-07-07T11:22:44Z,2,MERGED,1,1,1,0,1.6341666666666668,0,3
1,fix: total commits count,https://github.com/anuraghazra/github-readme-stats/pull/15,2020-07-10T09:15:33Z,2020-07-31T08:07:40Z,5,MERGED,56,2,2,735,502.86861111111114,9,5
2,Add cache to function response,https://github.com/anuraghazra/github-readme-stats/pull/22,2020-07-11T09:42:52Z,2020-07-15T06:41:44Z,8,MERGED,2,0,2,400,92.9811111111111,9,4
3,"feat: receives text, title and icon colors from URL",https://github.com/anuraghazra/github-readme-stats/pull/27,2020-07-11T19:11:03Z,2020-07-12T07:54:50Z,1,MERGED,199,21,9,464,12.729722222222222,8,3
4,add request utils + remove duplicate codes,https://github.com/anuraghazra/github-readme-stats/pull/29,2020-07-11T20:16:32Z,2020-07-12T09:07:21Z,3,MERGED,70,69,3,0,12.846944444444444,2,2
5,perf: align icons and text vertical,https://github.com/anuraghazra/github-readme-stats/pull/33,2020-07-13T02:39:13Z,2020-07-16T10:21:21Z,1,MERGED,375,141,17,967,79.70222222222222,8,5
6,improve: improved rating algorithm wip,https://github.com/anuraghazra/github-readme-stats/pull/49,2020-07-14T08:39:55Z,2020-07-15T14:40:54Z,7,MERGED,65,29,4,132,30.01638888888889,4,4
7,fix: increase github rate limit with multiple PATs,https://github.com/anuraghazra/github-readme-stats/pull/58,2020-07-15T09:34:07Z,2020-07-15T12:23:44Z,13,MERGED,150,30,8,162,2.8269444444444445,18,10
8,feat(repocard): parse emojis in description,https://github.com/anuraghazra/github-readme-stats/pull/67,2020-07-15T15:44:21Z,2020-07-24T13:26:27Z,3,MERGED,23,3,4,1799,213.70166666666665,20,2
9,Add gh-index field to stats,https://github.com/anuraghazra/github-readme-stats/pull/76,2020-07-16T00:51:25Z,2020-12-13T18:54:24Z,1,MERGED,26,5,8,458,3618.049722222222,5,3
10,Display username in repo card (optional),https://github.com/anuraghazra/github-readme-stats/pull/78,2020-07-16T09:48:38Z,2020-07-16T12:33:34Z,3,MERGED,115,30,10,414,2.7488888888888887,4,4
11,Changed hex colors to be copy/paste workable,https://github.com/anuraghazra/github-readme-stats/pull/81,2020-07-16T23:08:58Z,2020-07-17T15:24:48Z,1,MERGED,4,4,1,233,16.26388888888889,1,2
1,Assorted tweaks.,https://github.com/thedaviddias/Front-End-Checklist/pull/31,2017-10-19T11:52:58Z,2017-10-19T14:03:38Z,1,MERGED,45,33,1,99,2.1777777777777776,1,2
2,Added ConvertICO,https://github.com/thedaviddias/Front-End-Checklist/pull/39,2017-10-20T13:17:11Z,2017-10-20T16:37:07Z,1,MERGED,1,0,1,0,3.332222222222222,3,2
3,Add a few security-related entries,https://github.com/thedaviddias/Front-End-Checklist/pull/40,2017-10-20T14:54:15Z,2017-10-20T16:32:49Z,3,MERGED,20,3,1,222,1.6427777777777777,1,2
4,Update README.md,https://github.com/thedaviddias/Front-End-Checklist/pull/48,2017-10-20T20:58:37Z,2017-10-23T06:48:29Z,1,MERGED,1,1,1,0,57.83111111111111,1,2
5,Remove pixel perfection as recommendation,https://github.com/thedaviddias/Front-End-Checklist/pull/51,2017-10-21T15:09:57Z,2018-07-22T04:45:54Z,1,MERGED,0,2,1,1027,6565.599166666667,14,8
1,updated PR for repo standards,https://github.com/MunGell/awesome-for-beginners/pull/46,2016-11-17T06:13:30Z,2016-11-17T07:48:41Z,2,MERGED,1,0,1,29,1.5863888888888888,0,2
1,reformat sync status command to work with bash,https://github.com/base-org/node/pull/8,2023-02-25T18:57:04Z,2023-02-26T17:31:23Z,1,MERGED,4,4,1,47,22.571944444444444,0,3
2,Add badges with official links to README,https://github.com/base-org/node/pull/10,2023-03-01T04:29:13Z,2023-03-03T15:15:16Z,1,MERGED,20,1,1,813,58.7675,1,2
3,CONTRIBUTING: Add contribution guidelines,https://github.com/base-org/node/pull/11,2023-03-01T14:51:47Z,2023-03-03T22:42:53Z,1,MERGED,56,0,1,173,55.85166666666667,0,2
4,SECURITY: Add security policy,https://github.com/base-org/node/pull/12,2023-03-01T15:04:02Z,2023-03-03T22:39:22Z,1,MERGED,38,0,1,262,55.58888888888889,1,2
5,Update README.md,https://github.com/base-org/node/pull/13,2023-03-02T12:35:11Z,2023-03-03T15:24:07Z,1,MERGED,15,1,1,52,26.815555555555555,2,2
6,[fix] add -s to curl,https://github.com/base-org/node/pull/14,2023-03-02T19:36:54Z,2023-03-03T15:16:38Z,1,MERGED,1,1,1,22,19.662222222222223,0,2
7,Update README.md,https://github.com/base-org/node/pull/17,2023-03-03T06:29:07Z,2023-03-03T15:19:57Z,2,MERGED,7,1,1,48,8.847222222222221,0,3
8,"Adds comments / clarifies L1 as ethereum, not Base",https://github.com/base-org/node/pull/19,2023-03-03T14:07:56Z,2023-03-03T22:34:47Z,1,MERGED,6,6,2,60,8.4475,1,2
9,Add README details on volume mapping and build,https://github.com/base-org/node/pull/21,2023-03-10T13:32:57Z,2023-03-14T16:23:18Z,2,MERGED,18,2,1,89,98.83916666666667,1,4
10,Fix one grammatical error in README.md,https://github.com/base-org/node/pull/23,2023-03-13T05:20:45Z,2023-03-14T16:24:24Z,1,MERGED,1,1,1,0,35.060833333333335,0,3
11,Add safeguard for missing jq in the system,https://github.com/base-org/node/pull/24,2023-03-13T22:42:45Z,2023-03-14T16:25:20Z,1,MERGED,1,0,1,456,17.709722222222222,0,2
12,Bump op-node and op-geth commits to latest,https://github.com/base-org/node/pull/34,2023-03-22T22:06:23Z,2023-03-23T00:27:34Z,3,MERGED,2,3,2,130,2.3530555555555557,2,3
13,add (commented out) trusted-rpc option to docker-compose.yml,https://github.com/base-org/node/pull/39,2023-04-01T17:37:45Z,2023-04-03T18:28:08Z,1,MERGED,4,0,1,128,48.83972222222222,2,2
14,web3 -> onchain,https://github.com/base-org/node/pull/40,2023-04-11T21:41:37Z,2023-04-12T01:29:47Z,3,MERGED,1,1,1,27,3.8027777777777776,3,6
15,Add note about full L1 node requirement,https://github.com/base-org/node/pull/41,2023-04-12T01:32:44Z,2023-04-12T14:02:40Z,3,MERGED,1,1,1,0,12.498888888888889,2,5
16,Schedule regolith in rollup config,https://github.com/base-org/node/pull/44,2023-04-21T16:36:36Z,2023-04-21T19:06:50Z,1,MERGED,2,1,1,0,2.503888888888889,0,2
17,Add Docker image tagging and push to ghcr.io,https://github.com/base-org/node/pull/48,2023-05-04T00:55:07Z,2023-05-04T14:38:14Z,1,MERGED,40,0,1,0,13.71861111111111,0,2
18,Add volume mount for geth data,https://github.com/base-org/node/pull/49,2023-05-04T18:20:21Z,2023-06-15T23:40:54Z,2,MERGED,3,0,2,360,1013.3425,2,5
19,"Dockerfile Cleanups, remove local git repos, git repo sha256 checks, smaller image, fix entrypoint naming",https://github.com/base-org/node/pull/54,2023-06-09T17:32:25Z,2023-06-15T22:54:42Z,1,MERGED,19,19,5,24573,149.3713888888889,1,4
20,Minor .env cleanup,https://github.com/base-org/node/pull/62,2023-06-23T05:31:07Z,2023-06-23T16:05:27Z,2,MERGED,12,5,1,132,10.572222222222223,1,3
21,Prefix app commands with exec for graceful shutdown,https://github.com/base-org/node/pull/72,2023-07-17T12:51:31Z,2023-07-17T23:02:47Z,1,MERGED,2,2,2,392,10.187777777777777,1,2
1,Update English translations,https://github.com/2dust/v2rayN/pull/680,2020-04-14T14:00:33Z,2020-04-14T16:52:05Z,17,MERGED,69,69,2,74,2.858888888888889,1,2
1,Add ping/pong to the protocol,https://github.com/coder/code-server/pull/2,2019-03-05T01:17:28Z,2019-03-05T03:26:17Z,3,MERGED,425,8,8,0,2.1469444444444443,0,2
2,Implement #4 - fix password via CLI,https://github.com/coder/code-server/pull/5,2019-03-05T18:10:01Z,2019-03-06T08:08:43Z,8,MERGED,12,6,2,189,13.978333333333333,0,5
3,Add task for packaging release,https://github.com/coder/code-server/pull/6,2019-03-05T18:38:06Z,2019-03-07T00:15:53Z,4,MERGED,48,14,8,0,29.629722222222224,1,3
4,Fixes calculate num of cpu threads for HappyPack,https://github.com/coder/code-server/pull/10,2019-03-05T20:48:29Z,2019-03-05T23:02:50Z,1,MERGED,1,1,1,142,2.2391666666666667,1,2
5,Open localhost URL with --open,https://github.com/coder/code-server/pull/28,2019-03-06T05:52:28Z,2019-03-07T17:23:55Z,5,MERGED,28,1,3,125,35.524166666666666,3,4
6,Update to vscode 1.31.1,https://github.com/coder/code-server/pull/45,2019-03-06T17:30:34Z,2019-03-06T19:10:24Z,1,MERGED,10,10,3,0,1.663888888888889,0,2
7,Fix spelling error,https://github.com/coder/code-server/pull/46,2019-03-06T18:00:17Z,2019-03-07T00:21:34Z,1,MERGED,3,3,1,0,6.354722222222223,0,2
8,"Generate secure passwords, resolves issue #26",https://github.com/coder/code-server/pull/51,2019-03-06T21:13:24Z,2019-03-07T00:25:45Z,1,MERGED,4,7,1,777,3.2058333333333335,0,3
9,Revise welcome page,https://github.com/coder/code-server/pull/54,2019-03-06T22:47:58Z,2019-03-07T16:25:47Z,1,MERGED,137,0,3,51,17.630277777777778,4,4
10,Add Dockerfile and some cleanup,https://github.com/coder/code-server/pull/57,2019-03-06T23:02:20Z,2019-03-07T02:59:44Z,23,MERGED,57,5,5,13,3.9566666666666666,0,6
11,make docker build working with after a fresh checkout,https://github.com/coder/code-server/pull/72,2019-03-07T08:07:12Z,2019-03-07T21:28:36Z,6,MERGED,1214,1265,13,0,13.356666666666667,3,4
12,Generate the en_US.UTF-8 locale in the docker image,https://github.com/coder/code-server/pull/84,2019-03-07T14:01:50Z,2019-03-07T19:08:10Z,1,MERGED,2,0,1,77,5.105555555555555,1,2
13,update example docker command port bind options,https://github.com/coder/code-server/pull/88,2019-03-07T15:55:27Z,2019-03-07T17:31:02Z,2,MERGED,1,1,1,197,1.5930555555555554,2,4
14,Patch welcome page,https://github.com/coder/code-server/pull/95,2019-03-07T17:33:19Z,2019-03-20T14:22:24Z,2,MERGED,25,0,1,40,308.81805555555553,1,3
15,Docker issues,https://github.com/coder/code-server/pull/104,2019-03-07T20:43:55Z,2019-03-16T17:47:47Z,24,MERGED,95,10,7,246,213.06444444444443,7,9
16,Improve .dockerignore,https://github.com/coder/code-server/pull/111,2019-03-07T21:58:40Z,2019-03-08T17:13:25Z,2,MERGED,8,0,1,66,19.245833333333334,0,4
17,Add note about extensions needing to be OSS,https://github.com/coder/code-server/pull/113,2019-03-08T00:44:00Z,2019-03-22T19:58:14Z,4,MERGED,4,0,1,387,355.2372222222222,8,6
18,Feature/1.32.0 update,https://github.com/coder/code-server/pull/117,2019-03-08T01:57:36Z,2019-03-08T16:37:04Z,1,MERGED,371,408,16,0,14.657777777777778,0,2
19,Fixed documentation download links based on latest version,https://github.com/coder/code-server/pull/130,2019-03-08T10:59:07Z,2019-03-18T15:45:20Z,5,MERGED,68,19,3,415,244.77027777777778,5,4
20,Use a timing-safe equality check for passwords,https://github.com/coder/code-server/pull/133,2019-03-08T13:07:04Z,2019-03-09T17:24:37Z,1,MERGED,16,1,3,526,28.2925,0,2
21,Add support for Kubernetes ,https://github.com/coder/code-server/pull/146,2019-03-08T18:57:17Z,2019-03-18T15:44:09Z,6,MERGED,117,0,2,760,236.7811111111111,14,8
22,Added serviceworker and web-manifest,https://github.com/coder/code-server/pull/154,2019-03-09T00:20:31Z,2019-04-16T20:44:58Z,15,MERGED,676,77,6,886,932.4075,26,10
23,Adhere to XDG base directory spec for dataDir and logDir,https://github.com/coder/code-server/pull/156,2019-03-09T01:55:33Z,2019-03-09T17:11:31Z,2,MERGED,13,3,2,529,15.266111111111112,0,3
24,Fix typo in Dockerfile,https://github.com/coder/code-server/pull/159,2019-03-09T07:05:07Z,2019-03-09T17:06:48Z,1,MERGED,1,1,1,266,10.028055555555556,0,2
25,Improve github issue template,https://github.com/coder/code-server/pull/162,2019-03-09T09:45:53Z,2019-03-09T17:07:43Z,1,MERGED,19,11,4,99,7.363888888888889,0,2
26,Clone exact vscode release branch when build task,https://github.com/coder/code-server/pull/167,2019-03-09T11:03:43Z,2019-03-10T15:02:09Z,2,MERGED,2,7,1,216,27.97388888888889,7,3
1,Use modules from `web_modules` if present,https://github.com/vitejs/vite/pull/4,2020-04-22T11:38:10Z,2020-04-23T13:50:49Z,3,MERGED,37,1,1,1012,26.210833333333333,2,3
2,Added useful tip with local addresses,https://github.com/vitejs/vite/pull/5,2020-04-23T04:01:02Z,2020-04-24T03:38:06Z,2,MERGED,22,1,2,350,23.61777777777778,2,2
3,feat: add asset options into build options,https://github.com/vitejs/vite/pull/53,2020-05-05T12:38:28Z,2020-05-05T15:30:05Z,1,MERGED,37,13,3,0,2.8602777777777777,0,2
4,feat: expose moduleRewrite and compileSFCStyle,https://github.com/vitejs/vite/pull/104,2020-05-09T10:58:55Z,2020-05-09T19:02:06Z,5,MERGED,2,1,2,66,8.053055555555556,2,2
5,Fix #111. An empty target dir is ok,https://github.com/vitejs/vite/pull/112,2020-05-10T07:51:51Z,2020-05-10T22:18:13Z,1,MERGED,9,8,1,0,14.439444444444444,1,2
1,install Foundation via the ninja script and add the test phase for Foundation,https://github.com/swiftlang/swift/pull/4,2015-11-18T23:01:04Z,2015-11-19T19:39:53Z,1,MERGED,23,3,2,543,20.646944444444443,4,5
1,small grammar fix,https://github.com/nestjs/nest/pull/60,2017-05-12T18:27:51Z,2017-05-13T09:52:13Z,1,MERGED,1,1,1,0,15.40611111111111,2,4
2,fix(package): Set typescript version as ~2.3.4 instead of ^2.2.1 and …,https://github.com/nestjs/nest/pull/111,2017-07-12T17:57:23Z,2017-09-12T11:18:22Z,2,MERGED,2,2,1,33,1481.3497222222222,4,4
3,Release v4,https://github.com/nestjs/nest/pull/120,2017-07-23T09:37:31Z,2017-09-12T11:12:53Z,2,MERGED,19530,1010,285,176,1225.5894444444446,16,8
4,Bug/Fixing a typo in error messages,https://github.com/nestjs/nest/pull/123,2017-07-26T15:12:28Z,2017-09-12T11:16:54Z,1,MERGED,2,2,1,60,1148.0738888888889,3,4
5,Update Readme.md,https://github.com/nestjs/nest/pull/137,2017-08-20T12:51:22Z,2017-09-12T11:16:11Z,1,MERGED,2,0,1,17,550.4136111111111,6,4
6,Add Lerna functionality,https://github.com/nestjs/nest/pull/202,2017-10-23T03:56:58Z,2017-10-31T12:06:53Z,1,MERGED,11872,23,16,351,200.1652777777778,10,5
7,Fixed typo in Readme,https://github.com/nestjs/nest/pull/207,2017-10-25T18:26:15Z,2017-10-30T19:54:20Z,1,MERGED,1,1,1,63,121.46805555555555,3,4
8,"Bugfixes 18X, lerna, remove codependencies, update express",https://github.com/nestjs/nest/pull/225,2017-11-02T19:11:25Z,2017-11-03T14:33:06Z,1,MERGED,203,221,48,0,19.36138888888889,4,3
9,Use route custom param decorators,https://github.com/nestjs/nest/pull/240,2017-11-11T19:28:11Z,2017-11-22T19:19:19Z,1,MERGED,0,0,0,718,263.8522222222222,5,4
10,Create ISSUE_TEMPLATE to quickly sort out issues,https://github.com/nestjs/nest/pull/246,2017-11-14T22:29:36Z,2017-11-19T19:01:26Z,8,MERGED,46,0,1,0,116.53055555555555,5,4
11,Add contribution guidelines v1,https://github.com/nestjs/nest/pull/250,2017-11-17T01:52:01Z,2017-12-15T21:55:35Z,10,MERGED,274,1,3,70,692.0594444444445,12,4
12,ci(): add format checker,https://github.com/nestjs/nest/pull/251,2017-11-17T02:04:19Z,2017-12-21T19:15:47Z,9,MERGED,19621,27274,897,361,833.1911111111111,7,4
13,"fix(@nestjs/core) application context, support symbol",https://github.com/nestjs/nest/pull/278,2017-11-30T05:56:38Z,2017-12-15T13:30:56Z,2,MERGED,2,2,1,153,367.57166666666666,5,4
1,Added support for Windows (hopefully),https://github.com/3b1b/manim/pull/38,2017-06-29T11:59:45Z,2017-08-05T00:46:06Z,2,MERGED,18,3,1,275,876.7725,0,3
2,Improved stability for Windows NT OS,https://github.com/3b1b/manim/pull/47,2017-09-27T09:50:10Z,2017-09-27T15:55:07Z,1,MERGED,14,3,2,288,6.0825,0,3
1,Added Stanford Networks class and fixed dead links,https://github.com/Developer-Y/cs-video-courses/pull/44,2017-02-05T03:17:21Z,2017-02-05T08:07:10Z,1,MERGED,4,2,1,96,4.830277777777778,1,3
1,新增糖醋鲤鱼,https://github.com/Anduin2017/HowToCook/pull/16,2021-02-15T02:54:48Z,2021-02-15T05:48:01Z,1,MERGED,78,1,4,48,2.8869444444444445,0,2
2,TAGOST ADD #油泼辣子,https://github.com/Anduin2017/HowToCook/pull/18,2021-04-30T07:36:18Z,2021-06-03T08:01:19Z,1,MERGED,25,0,1,0,816.4169444444444,0,2
3,增加太阳蛋做法,https://github.com/Anduin2017/HowToCook/pull/24,2022-02-15T09:29:25Z,2022-02-17T06:26:30Z,3,MERGED,42,3,2,0,44.951388888888886,5,5
4,肉的一段处理第3步不严谨，需加入水,https://github.com/Anduin2017/HowToCook/pull/38,2022-02-17T02:56:02Z,2022-02-17T06:25:50Z,1,MERGED,1,1,1,0,3.4966666666666666,0,2
5,Create 辣椒炒肉.md,https://github.com/Anduin2017/HowToCook/pull/40,2022-02-17T04:27:55Z,2022-02-17T06:24:32Z,1,MERGED,47,0,1,12,1.9436111111111112,0,2
6,Create 牛排.md,https://github.com/Anduin2017/HowToCook/pull/47,2022-02-17T13:11:33Z,2024-01-20T05:30:43Z,3,MERGED,36,0,1,0,16840.319444444445,0,5
7,add 清炒黄瓜的做法,https://github.com/Anduin2017/HowToCook/pull/54,2022-02-18T03:03:35Z,2022-02-28T23:48:47Z,5,MERGED,61,0,2,0,260.75333333333333,2,3
8,添加老干妈拌面和醪糟小汤圆,https://github.com/Anduin2017/HowToCook/pull/56,2022-02-18T03:47:58Z,2022-02-18T05:00:27Z,3,MERGED,63,0,3,0,1.2080555555555557,2,3
9,Add 厨房基本操作注意事项,https://github.com/Anduin2017/HowToCook/pull/72,2022-02-18T09:31:47Z,2022-02-19T14:30:29Z,4,MERGED,82,0,1,14,28.97833333333333,3,3
10,更新了西红柿鸡蛋,https://github.com/Anduin2017/HowToCook/pull/77,2022-02-18T10:38:09Z,2022-02-19T16:02:18Z,3,MERGED,63,9,1,15,29.4025,3,4
11,优化一些形式化描述,https://github.com/Anduin2017/HowToCook/pull/80,2022-02-18T11:53:48Z,2022-02-19T17:44:57Z,3,MERGED,2,3,2,0,29.8525,4,3
12,Update 米饭.md,https://github.com/Anduin2017/HowToCook/pull/82,2022-02-18T12:39:29Z,2022-02-18T16:31:39Z,1,MERGED,3,3,1,44,3.8694444444444445,0,2
13,Add: 速冻水饺,https://github.com/Anduin2017/HowToCook/pull/85,2022-02-18T14:07:24Z,2022-02-19T15:55:20Z,4,MERGED,39,0,1,21,25.79888888888889,7,4
14,add missing spaces between half and full-width characters,https://github.com/Anduin2017/HowToCook/pull/88,2022-02-18T15:11:54Z,2022-02-19T06:05:32Z,3,MERGED,8,0,1,62,14.893888888888888,5,3
15,Suppress MD024,https://github.com/Anduin2017/HowToCook/pull/91,2022-02-18T16:33:31Z,2022-02-19T06:42:05Z,2,MERGED,1,1,1,14,14.142777777777777,0,2
16,Update 米粥.md,https://github.com/Anduin2017/HowToCook/pull/93,2022-02-18T19:58:45Z,2022-02-19T16:06:29Z,1,MERGED,6,0,1,39,20.128888888888888,1,2
17,改进计算菜的数量的算法,https://github.com/Anduin2017/HowToCook/pull/94,2022-02-19T00:54:46Z,2022-02-20T08:32:31Z,6,MERGED,56,7,1,123,31.629166666666666,7,3
18,尖椒炒牛肉,https://github.com/Anduin2017/HowToCook/pull/96,2022-02-19T04:35:11Z,2022-02-19T08:56:00Z,4,MERGED,53,0,2,0,4.3469444444444445,3,2
19,添加皮蛋瘦肉粥操作,https://github.com/Anduin2017/HowToCook/pull/100,2022-02-19T06:49:03Z,2022-02-19T10:44:11Z,2,MERGED,69,0,2,42,3.918888888888889,1,2
20,[Contributing Rule Change] 贡献指南规范化,https://github.com/Anduin2017/HowToCook/pull/104,2022-02-19T10:02:43Z,2022-02-20T09:20:34Z,6,MERGED,73,4,3,0,23.2975,2,3
21,小炒肉,https://github.com/Anduin2017/HowToCook/pull/106,2022-02-19T12:19:26Z,2022-02-19T15:33:34Z,2,MERGED,55,0,2,5,3.2355555555555555,0,2
1,Added GET to ZRANGEBYSCORE commands,https://github.com/redis/redis/pull/25,2010-11-11T22:43:05Z,2024-03-06T12:27:10Z,1,MERGED,70,6,3,482,116725.73472222222,0,1
1,adding new Linux answers,https://github.com/bregman-arie/devops-exercises/pull/10,2019-10-20T19:02:36Z,2019-10-21T13:36:56Z,2,MERGED,12,0,1,18,18.572222222222223,1,2
2,Added SQL questions to the ReadME,https://github.com/bregman-arie/devops-exercises/pull/11,2019-10-21T03:51:54Z,2019-10-21T08:16:07Z,1,MERGED,185,1,2,148,4.403611111111111,2,2
3,add Python 'Error' question + answer + Exception ansers,https://github.com/bregman-arie/devops-exercises/pull/16,2019-10-22T11:28:06Z,2019-10-22T12:59:56Z,1,MERGED,67,2,1,0,1.5305555555555554,0,2
4,SQL Questions and Answers,https://github.com/bregman-arie/devops-exercises/pull/18,2019-10-22T12:10:39Z,2019-10-23T17:07:49Z,1,MERGED,355,1,1,46,28.95277777777778,3,3
